BirdNumber,VideoFileName,TrialDate,Reversal,RewardedColor,1Session,2Session,1Trial,2Trial,ChoiceTimeStamp,1CorrectChoice,2CorrectChoice,Coder1,Coder2,Video coder notes
C105AR,C105AR 2021-02-22 Reversal 1 S20 T14,2021-02-22,1,dark gray,20,,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-22 Reversal 1 S21 T17,2021-02-22,1,dark gray,21,21,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-22 Reversal 1 S22 T17,2021-02-22,1,dark gray,22,22,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-22 Reversal 1 S23 T17,2021-02-22,1,dark gray,23,23,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-23 Reversal 1 S24 T17,2021-02-23,1,dark gray,24,24,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-23 Reversal 1 S25 T17,2021-02-23,1,dark gray,25,25,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-23 Reversal 1 S26 T17,2021-02-23,1,dark gray,26,26,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-23 Reversal 1 S27 T17,2021-02-23,1,dark gray,27,27,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-24 Reversal 1 S28 T17,2021-02-24,1,dark gray,28,28,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-24 Reversal 1 S29 T17,2021-02-24,1,dark gray,29,29,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-25 Reversal 1 S30 T17,2021-02-25,1,dark gray,30,30,17,17,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-25 Reversal 1 S31 T17,2021-02-25,1,dark gray,31,31,17,17,5:44,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-25 Reversal 1 S31 T17,2021-02-25,1,dark gray,31,31,18,18,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-25 Reversal 1 S32 T18,2021-02-25,1,dark gray,32,32,18,18,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-26 Reversal 1 S33 T18,2021-02-26,1,dark gray,33,33,18,18,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-02-28 Reversal 1 S34 T18,2021-02-28,1,dark gray,34,34,18,18,NA,-1,-1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-01 Reversal 1 S35 T18,2021-03-01,1,dark gray,35,35,18,18,2:43,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-01 Reversal 1 S35 T18,2021-03-01,1,dark gray,35,35,19,19,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-01 Reversal 1 S36 T19,2021-03-01,1,dark gray,36,36,19,19,0:51,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-01 Reversal 1 S36 T19,2021-03-01,1,dark gray,36,36,20,20,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-02 Reversal 1 S37 T20,2021-03-02,1,dark gray,37,37,20,20,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-02 Reversal 1 S38 T20,2021-03-03,1,dark gray,38,38,20,20,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S39 T20.,2021-03-03,1,dark gray,39,39,20,20,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,20,20,5:52,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,21,21,7:05,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,22,22,15:40,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,23,23,20:29,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,24,24,23:02,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,25,25,23:59,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-03 Reversal 1 S40 T20,2021-03-03,1,dark gray,40,40,26,26,26:58,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-04 Reversal 1 S41 T27,2021-03-04,1,dark gray,41,41,27,27,0:41:00,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-04 Reversal 1 S41 T27,2021-03-04,1,dark gray,41,41,28,28,NA,-1,-1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,28,28,1:11,0,0,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,29,29,7:32,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,30,30,11:01,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,31,31,12:20,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,32,32,15:19,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,33,33,16:46,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,34,34,18:11,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-05 Reversal 1 S42 T28,2021-03-05,1,dark gray,42,42,35,35,21:32,1,1,ZM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S43 T36,2021-03-07,1,dark gray,43,43,36,36,0:31,0,0,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S43 T36,2021-03-07,1,dark gray,43,43,37,37,7:12,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S43 T36,2021-03-07,1,dark gray,43,43,38,38,8:32,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S43 T36,2021-03-07,1,dark gray,43,43,39,39,9:43,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S43 T36,2021-03-07,1,dark gray,43,43,40,40,18:07,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,41,41,0:30,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,42,42,1:09,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,43,43,1:49,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,44,44,2:39,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,45,45,3:34,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,46,46,4:15,1,1,KM,Lea Gihlein,
C105AR,C105AR 2021-03-07 Reversal 1 S44 T41,2021-03-07,1,dark gray,44,44,47,47,5:08,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-02-26 Reversal 0 S1 T1,2021-02-26,0,dark gray,1,1,1,1,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-02-26 Reversal 0 S2 T1,2021-02-26,0,dark gray,2,2,1,1,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S3 T1,2021-02-28,0,dark gray,3,3,1,1,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,1,1,0:46,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,2,2,1:39,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,3,3,2:24,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,4,4,5:53,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,5,5,12:02,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,6,6,15:08,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-02-28 Reversal 0 S4 T1,2021-02-28,0,dark gray,4,4,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-01 Reversal 0 S5 T7,2021-03-01,0,dark gray,5,5,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-01 Reversal 0 S6 T7,2021-03-01,0,dark gray,6,6,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-02 Reversal 0 S7 T7,2021-03-02,0,dark gray,7,7,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-02 Reversal 0 S8 T7,2021-03-02,0,dark gray,8,8,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-02 Reversal 0 S9 T7,2021-03-02,0,dark gray,9,9,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-03 Reversal 0 S10 T7,2021-03-03,0,dark gray,10,10,7,7,17:35,1,1,KM,Lea Gihlein,"Lea: it looks like a choice wasn't made in this video, but the next video (S11 T9) indicates that 2 trials occurred in this video and so I estimated when the choices were made and which choice the bird made"
C107GY,C107GY 2021-03-03 Reversal 0 S10 T7,2021-03-03,0,dark gray,10,10,8,8,25:05:00,0,0,KM,Lea Gihlein,"Lea: it looks like a choice wasn't made in this video, but the next video (S11 T9) indicates that 2 trials occurred in this video and so I estimated when the choices were made and which choice the bird made"
C107GY,C107GY 2021-03-03 Reversal 0 S11 T9,2021-03-03,0,dark gray,11,11,9,9,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-04 Reversal 0 S12 T9,2021-03-04,0,dark gray,12,12,9,9,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-04 Reversal 0 S13 T9,2021-03-05,0,dark gray,13,13,9,9,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-05 Reversal 0 S14 T9,2021-03-05,0,dark gray,14,14,9,9,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-05 Reversal 0 S15 T9,2021-03-05,0,dark gray,15,15,9,9,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-07 Reversal 0 S16 T9,2021-03-07,0,dark gray,16,16,9,9,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-07 Reversal 0 S17 T9,2021-03-07,0,dark gray,17,17,9,9,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S18 T9,2021-03-10,0,dark gray,18,18,9,9,0:57,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S18 T9,2021-03-10,0,dark gray,18,18,10,10,3:39,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S18 T9,2021-03-10,0,dark gray,18,18,11,11,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,11,11,0:47,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,12,12,1:32,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,13,13,3:06,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,14,14,4:02,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,15,15,4:48,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,16,16,6:17,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,17,17,7:33,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-10 Reversal 0 S19 T11,2021-03-10,0,dark gray,19,19,18,18,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,18,18,0:51,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,19,19,2:25,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,20,20,3:48,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,21,21,4:33,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,22,22,5:42,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,23,23,6:40,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,24,24,7:22,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S20 T18,2021-03-11,0,dark gray,20,20,25,25,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S21 T25,2021-03-11,0,dark gray,21,21,25,25,1:02,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S21 T25,2021-03-11,0,dark gray,21,21,26,26,2:04,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S21 T25,2021-03-11,0,dark gray,21,21,27,27,2:58,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S21 T25,2021-03-11,0,dark gray,21,21,28,28,4:08,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S21 T25,2021-03-11,0,dark gray,21,21,29,29,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S22 T29,2021-03-11,0,dark gray,22,22,29,29,0:48,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S22 T29,2021-03-11,0,dark gray,22,22,30,30,1:48,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S22 T29,2021-03-11,0,dark gray,22,22,31,31,3:08,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-11 Reversal 0 S22 T29,2021-03-11,0,dark gray,22,22,32,32,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-12 Reversal 0 S23 T32,2021-03-12,0,dark gray,23,23,32,32,10:25,1,1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-12 Reversal 0 S23 T32,2021-03-12,0,dark gray,23,23,33,33,17:14,1,1,ZM,Lea Gihlein,"Lea: I would say 12:26 (0), but Exp. didn't end the trial"
C107GY,C107GY 2021-03-12 Reversal 0 S24 T34,2021-03-12,0,dark gray,24,24,34,34,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-12 Reversal 0 S25 T34,2021-03-12,0,dark gray,25,25,34,34,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-14 Reversal 0 S26 T34,2021-03-14,0,dark gray,26,26,34,34,0:59,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-14 Reversal 0 S26 T34,2021-03-14,0,dark gray,26,26,35,35,2:40,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-14 Reversal 0 S26 T34,2021-03-14,0,dark gray,26,26,36,36,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-14 Reversal 0 S27 T36,2021-03-14,0,dark gray,27,27,36,36,0:46,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-14 Reversal 0 S27 T36,2021-03-14,0,dark gray,27,27,37,37,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S28 T37,2021-03-15,0,dark gray,28,28,37,37,0:57,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S28 T37,2021-03-15,0,dark gray,28,28,38,38,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S29 T38,2021-03-15,0,dark gray,29,29,38,38,0:53,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S29 T38,2021-03-15,0,dark gray,29,29,39,39,2:40,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S29 T38,2021-03-15,0,dark gray,29,29,40,40,4:23,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S29 T38,2021-03-15,0,dark gray,29,29,41,41,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S30 T41,2021-03-15,0,dark gray,30,30,41,41,0:55,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-15 Reversal 0 S30 T41,2021-03-15,0,dark gray,30,30,42,42,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S31 T42,2021-03-16,0,dark gray,31,31,42,42,0:49,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S31 T42,2021-03-16,0,dark gray,31,31,43,43,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S32 T43,2021-03-16,0,dark gray,32,32,43,43,0:49,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S32 T43,2021-03-16,0,dark gray,32,32,44,44,2:27,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S32 T43,2021-03-16,0,dark gray,32,32,45,45,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S33 T45,2021-03-16,0,dark gray,33,33,45,45,0:45,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-16 Reversal 0 S33 T45,2021-03-16,0,dark gray,33,33,46,46,2:09,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S1 T1,2021-03-17,1,light gray,1,1,1,1,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S2 T1,2021-03-17,1,light gray,2,2,1,1,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S3 T1,2021-03-17,1,light gray,3,3,1,1,0:33,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S3 T1,2021-03-17,1,light gray,3,3,2,2,1:29,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S3 T1,2021-03-17,1,light gray,3,3,3,3,3:02,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S3 T1,2021-03-17,1,light gray,3,3,4,4,7:45,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S3 T1,2021-03-17,1,light gray,3,3,5,5,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S4 T5,2021-03-17,1,light gray,4,4,5,5,2:57,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S4 T5,2021-03-17,1,light gray,4,4,6,6,7:40,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-17 Reversal 1 S4 T5,2021-03-17,1,light gray,4,4,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-18 Reversal 1 S5 T7,2021-03-18,1,light gray,5,5,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-18 Reversal 1 S6 T7,2021-03-18,1,light gray,6,6,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-18 Reversal 1 S7 T7,2021-03-18,1,light gray,7,7,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-19 Reversal 1 S8 T7,2021-03-19,1,light gray,8,8,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-19 Reversal 1 S9 T7,2021-03-19,1,light gray,9,9,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-19 Reversal 1 S10 T7,2021-03-19,1,light gray,10,10,7,7,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S11 T7,2021-03-21,1,light gray,11,11,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S12 T7,2021-03-21,1,light gray,12,12,7,7,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S13 T7,2021-03-21,1,light gray,13,13,7,7,1:02,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S13 T7,2021-03-21,1,light gray,13,13,8,8,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S14 T8,2021-03-21,1,light gray,14,14,8,8,0:37,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S14 T8,2021-03-21,1,light gray,14,14,9,9,1:14,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S14 T8,2021-03-21,1,light gray,14,14,10,10,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S14 T8,2021-03-21,1,light gray,15,15,10,10,5:17,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-21 Reversal 1 S14 T8,2021-03-21,1,light gray,15,15,11,11,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,11,11,1:01,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,12,12,2:57,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,13,13,4:13,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,14,14,5:26,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,15,15,6:35,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,16,16,8:48,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,17,17,13:14,0,1,KM,Lea Gihlein,"Lea: not sure if the bird was looking at the tube before flying away because it is not in the frame, but I guess so"
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,18,18,13:54,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S16 T11,2021-03-22,1,light gray,16,16,19,19,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S17 T19,2021-03-22,1,light gray,17,17,19,19,1:43,1,1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S17 T19,2021-03-22,1,light gray,17,17,20,20,5:45,0,0,KM,Lea Gihlein,
C107GY,C107GY 2021-03-22 Reversal 1 S17 T19,2021-03-22,1,light gray,17,17,21,21,NA,-1,-1,KM,Lea Gihlein,
C107GY,C107GY 2021-03-23 Reversal 1 S18 T21(whiteboard wrong),2021-03-23,1,light gray,18,18,21,21,NA,-1,-1,ZM,Lea Gihlein,"Lea: what is wrong on the whiteboard? CL: Experimenter was ZM, not KM"
C107GY,C107GY 2021-03-23 Reversal 1 S19 T21,2021-03-23,1,light gray,19,19,21,21,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-23 Reversal 1 S20 T21,2021-03-23,1,light gray,20,20,21,21,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-24 Reversal 1 S21 T21,2021-03-24,1,light gray,21,21,21,21,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-24 Reversal 1 S23 T21,2021-03-24,1,light gray,22,22,21,21,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-24 Reversal 1 S23 T21,2021-03-24,1,light gray,23,23,21,21,NA,-1,-1,ZM,Lea Gihlein,
C107GY,C107GY 2021-03-25 Reversal 1 S24 T21,2021-03-25,1,light gray,24,24,21,21,0:45,1,1,KM,Lea Gihlein,
